자치구별,각세별,성별,항목,단위,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년,2024 년
도봉구,71세,여자,주민등록인구(내국인 각세별/구별),,1838,1751,1665,1649,1483,2098,1880
도봉구,72세,합계,주민등록인구(내국인 각세별/구별),,2698,3391,3277,3012,3063,2789,3924
도봉구,72세,남자,주민등록인구(내국인 각세별/구별),,1247,1563,1549,1405,1443,1328,1829
도봉구,72세,여자,주민등록인구(내국인 각세별/구별),,1451,1828,1728,1607,1620,1461,2095
도봉구,73세,합계,주민등록인구(내국인 각세별/구별),,2434,2646,3302,3181,2937,3013,2746
도봉구,73세,남자,주민등록인구(내국인 각세별/구별),,1130,1215,1514,1494,1360,1403,1294
도봉구,73세,여자,주민등록인구(내국인 각세별/구별),,1304,1431,1788,1687,1577,1610,1452
도봉구,74세,합계,주민등록인구(내국인 각세별/구별),,2481,2365,2594,3180,3080,2882,2962
도봉구,74세,남자,주민등록인구(내국인 각세별/구별),,1110,1091,1180,1453,1447,1316,1378
도봉구,74세,여자,주민등록인구(내국인 각세별/구별),,1371,1274,1414,1727,1633,1566,1584
도봉구,75세,합계,주민등록인구(내국인 각세별/구별),,2497,2421,2306,2551,3103,3036,2848
도봉구,75세,남자,주민등록인구(내국인 각세별/구별),,1126,1083,1060,1135,1408,1421,1283
도봉구,75세,여자,주민등록인구(내국인 각세별/구별),,1371,1338,1246,1416,1695,1615,1565
도봉구,76세,합계,주민등록인구(내국인 각세별/구별),,3021,2435,2365,2248,2468,3036,2992
도봉구,76세,남자,주민등록인구(내국인 각세별/구별),,1401,1090,1052,1020,1082,1365,1384
도봉구,76세,여자,주민등록인구(내국인 각세별/구별),,1620,1345,1313,1228,1386,1671,1608
도봉구,77세,합계,주민등록인구(내국인 각세별/구별),,2444,2965,2377,2240,2198,2403,2995
도봉구,77세,남자,주민등록인구(내국인 각세별/구별),,1114,1354,1057,989,989,1055,1340
도봉구,77세,여자,주민등록인구(내국인 각세별/구별),,1330,1611,1320,1251,1209,1348,1655
도봉구,78세,합계,주민등록인구(내국인 각세별/구별),,2044,2371,2870,2278,2175,2162,2346
도봉구,78세,남자,주민등록인구(내국인 각세별/구별),,911,1079,1300,999,951,959,1030
도봉구,78세,여자,주민등록인구(내국인 각세별/구별),,1133,1292,1570,1279,1224,1203,1316
도봉구,79세,합계,주민등록인구(내국인 각세별/구별),,2012,1993,2266,2738,2205,2106,2122
도봉구,79세,남자,주민등록인구(내국인 각세별/구별),,857,887,1017,1211,960,910,923
도봉구,79세,여자,주민등록인구(내국인 각세별/구별),,1155,1106,1249,1527,1245,1196,1199
도봉구,80세,합계,주민등록인구(내국인 각세별/구별),,1730,1939,1886,2164,2634,2167,2021
도봉구,80세,남자,주민등록인구(내국인 각세별/구별),,728,827,811,966,1148,934,854
도봉구,80세,여자,주민등록인구(내국인 각세별/구별),,1002,1112,1075,1198,1486,1233,1167
도봉구,81세,합계,주민등록인구(내국인 각세별/구별),,1518,1646,1864,1783,2069,2526,2094
도봉구,81세,남자,주민등록인구(내국인 각세별/구별),,620,688,786,764,909,1082,894
도봉구,81세,여자,주민등록인구(내국인 각세별/구별),,898,958,1078,1019,1160,1444,1200
도봉구,82세,합계,주민등록인구(내국인 각세별/구별),,1333,1457,1578,1760,1711,2007,2432
도봉구,82세,남자,주민등록인구(내국인 각세별/구별),,513,576,657,724,709,866,1031
도봉구,82세,여자,주민등록인구(내국인 각세별/구별),,820,881,921,1036,1002,1141,1401
도봉구,83세,합계,주민등록인구(내국인 각세별/구별),,1199,1263,1351,1488,1668,1635,1908
도봉구,83세,남자,주민등록인구(내국인 각세별/구별),,442,480,528,615,668,670,811
도봉구,83세,여자,주민등록인구(내국인 각세별/구별),,757,783,823,873,1000,965,1097
도봉구,84세,합계,주민등록인구(내국인 각세별/구별),,977,1142,1183,1280,1411,1591,1558
도봉구,84세,남자,주민등록인구(내국인 각세별/구별),,350,416,440,488,568,623,633
도봉구,84세,여자,주민등록인구(내국인 각세별/구별),,627,726,743,792,843,968,925
도봉구,85세,합계,주민등록인구(내국인 각세별/구별),,888,897,1049,1082,1186,1311,1470
도봉구,85세,남자,주민등록인구(내국인 각세별/구별),,314,308,372,389,446,512,569
도봉구,85세,여자,주민등록인구(내국인 각세별/구별),,574,589,677,693,740,799,901
도봉구,86세,합계,주민등록인구(내국인 각세별/구별),,781,826,818,952,967,1088,1241
도봉구,86세,남자,주민등록인구(내국인 각세별/구별),,233,280,274,330,341,393,471
도봉구,86세,여자,주민등록인구(내국인 각세별/구별),,548,546,544,622,626,695,770
도봉구,87세,합계,주민등록인구(내국인 각세별/구별),,598,709,755,724,863,899,1019
도봉구,87세,남자,주민등록인구(내국인 각세별/구별),,180,212,251,240,298,310,358
도봉구,87세,여자,주민등록인구(내국인 각세별/구별),,418,497,504,484,565,589,661
도봉구,88세,합계,주민등록인구(내국인 각세별/구별),,485,538,634,680,651,783,832
도봉구,88세,남자,주민등록인구(내국인 각세별/구별),,149,166,190,222,209,269,287
도봉구,88세,여자,주민등록인구(내국인 각세별/구별),,336,372,444,458,442,514,545
도봉구,89세,합계,주민등록인구(내국인 각세별/구별),,444,428,485,565,579,570,703
도봉구,89세,남자,주민등록인구(내국인 각세별/구별),,133,135,145,153,182,175,225
도봉구,89세,여자,주민등록인구(내국인 각세별/구별),,311,293,340,412,397,395,478
도봉구,90세,합계,주민등록인구(내국인 각세별/구별),,396,375,369,399,472,505,503
도봉구,90세,남자,주민등록인구(내국인 각세별/구별),,112,107,111,114,128,156,152
도봉구,90세,여자,주민등록인구(내국인 각세별/구별),,284,268,258,285,344,349,351
도봉구,91세,합계,주민등록인구(내국인 각세별/구별),,274,344,318,304,330,410,440
도봉구,91세,남자,주민등록인구(내국인 각세별/구별),,80,99,89,82,95,108,126
도봉구,91세,여자,주민등록인구(내국인 각세별/구별),,194,245,229,222,235,302,314
도봉구,92세,합계,주민등록인구(내국인 각세별/구별),,215,232,305,273,235,271,343
도봉구,92세,남자,주민등록인구(내국인 각세별/구별),,59,66,82,74,59,75,94
도봉구,92세,여자,주민등록인구(내국인 각세별/구별),,156,166,223,199,176,196,249
도봉구,93세,합계,주민등록인구(내국인 각세별/구별),,154,178,210,247,223,207,224
도봉구,93세,남자,주민등록인구(내국인 각세별/구별),,32,45,57,69,57,51,60
도봉구,93세,여자,주민등록인구(내국인 각세별/구별),,122,133,153,178,166,156,164
도봉구,94세,합계,주민등록인구(내국인 각세별/구별),,110,114,152,165,185,178,166
도봉구,94세,남자,주민등록인구(내국인 각세별/구별),,27,23,38,49,46,45,43
도봉구,94세,여자,주민등록인구(내국인 각세별/구별),,83,91,114,116,139,133,123
도봉구,95세,합계,주민등록인구(내국인 각세별/구별),,116,88,95,118,124,146,143
도봉구,95세,남자,주민등록인구(내국인 각세별/구별),,29,23,21,33,38,30,30
도봉구,95세,여자,주민등록인구(내국인 각세별/구별),,87,65,74,85,86,116,113
도봉구,96세,합계,주민등록인구(내국인 각세별/구별),,71,94,73,62,81,98,116
도봉구,96세,남자,주민등록인구(내국인 각세별/구별),,19,26,20,13,19,34,21
도봉구,96세,여자,주민등록인구(내국인 각세별/구별),,52,68,53,49,62,64,95
도봉구,97세,합계,주민등록인구(내국인 각세별/구별),,55,64,71,49,46,68,68
도봉구,97세,남자,주민등록인구(내국인 각세별/구별),,12,18,20,9,9,12,20
도봉구,97세,여자,주민등록인구(내국인 각세별/구별),,43,46,51,40,37,56,48
도봉구,98세,합계,주민등록인구(내국인 각세별/구별),,38,36,48,51,33,27,53
도봉구,98세,남자,주민등록인구(내국인 각세별/구별),,11,9,12,13,6,7,12
도봉구,98세,여자,주민등록인구(내국인 각세별/구별),,27,27,36,38,27,20,41
도봉구,99세,합계,주민등록인구(내국인 각세별/구별),,25,34,30,23,38,24,19
도봉구,99세,남자,주민등록인구(내국인 각세별/구별),,10,12,9,3,9,5,3
도봉구,99세,여자,주민등록인구(내국인 각세별/구별),,15,22,21,20,29,19,16
도봉구,100세 이상+,합계,주민등록인구(내국인 각세별/구별),,146,159,175,89,42,58,61
도봉구,100세 이상+,남자,주민등록인구(내국인 각세별/구별),,31,41,48,28,9,15,13
도봉구,100세 이상+,여자,주민등록인구(내국인 각세별/구별),,115,118,127,61,33,43,48
노원구,합계,합계,주민등록인구(내국인 각세별/구별),,543752,532905,523037,510956,503734,498213,491247
노원구,합계,남자,주민등록인구(내국인 각세별/구별),,263919,257923,252383,246053,242145,239117,235464
노원구,합계,여자,주민등록인구(내국인 각세별/구별),,279833,274982,270654,264903,261589,259096,255783
노원구,0세,합계,주민등록인구(내국인 각세별/구별),,2721,2514,2188,2164,2194,2000,1967
노원구,0세,남자,주민등록인구(내국인 각세별/구별),,1431,1306,1143,1122,1132,1080,1013
노원구,0세,여자,주민등록인구(내국인 각세별/구별),,1290,1208,1045,1042,1062,920,954
노원구,1세,합계,주민등록인구(내국인 각세별/구별),,3195,2675,2478,2224,2144,2137,1964
노원구,1세,남자,주민등록인구(내국인 각세별/구별),,1627,1396,1276,1165,1110,1087,1066
노원구,1세,여자,주민등록인구(내국인 각세별/구별),,1568,1279,1202,1059,1034,1050,898
노원구,2세,합계,주민등록인구(내국인 각세별/구별),,3519,3032,2595,2394,2192,2053,2025
노원구,2세,남자,주민등록인구(내국인 각세별/구별),,1827,1526,1343,1247,1147,1075,1027
노원구,2세,여자,주민등록인구(내국인 각세별/구별),,1692,1506,1252,1147,1045,978,998
노원구,3세,합계,주민등록인구(내국인 각세별/구별),,3899,3328,2968,2476,2321,2147,1984
노원구,3세,남자,주민등록인구(내국인 각세별/구별),,2027,1705,1503,1289,1215,1134,1032
노원구,3세,여자,주민등록인구(내국인 각세별/구별),,1872,1623,1465,1187,1106,1013,952
노원구,4세,합계,주민등록인구(내국인 각세별/구별),,3812,3725,3274,2866,2399,2285,2102
노원구,4세,남자,주민등록인구(내국인 각세별/구별),,1945,1934,1648,1454,1246,1197,1106
노원구,4세,여자,주민등록인구(내국인 각세별/구별),,1867,1791,1626,1412,1153,1088,996
노원구,5세,합계,주민등록인구(내국인 각세별/구별),,3759,3715,3705,3252,2816,2371,2262
노원구,5세,남자,주민등록인구(내국인 각세별/구별),,1934,1905,1900,1640,1434,1221,1171
노원구,5세,여자,주민등록인구(내국인 각세별/구별),,1825,1810,1805,1612,1382,1150,1091
노원구,6세,합계,주민등록인구(내국인 각세별/구별),,4322,3764,3717,3652,3229,2843,2402
노원구,6세,남자,주민등록인구(내국인 각세별/구별),,2221,1961,1899,1875,1620,1445,1233
노원구,6세,여자,주민등록인구(내국인 각세별/구별),,2101,1803,1818,1777,1609,1398,1169
노원구,7세,합계,주민등록인구(내국인 각세별/구별),,4175,4320,3778,3686,3600,3261,2868
노원구,7세,남자,주민등록인구(내국인 각세별/구별),,2133,2239,1979,1894,1846,1643,1468
노원구,7세,여자,주민등록인구(내국인 각세별/구별),,2042,2081,1799,1792,1754,1618,1400
노원구,8세,합계,주민등록인구(내국인 각세별/구별),,4451,4163,4278,3729,3687,3620,3270
노원구,8세,남자,주민등록인구(내국인 각세별/구별),,2261,2139,2218,1953,1888,1850,1652
노원구,8세,여자,주민등록인구(내국인 각세별/구별),,2190,2024,2060,1776,1799,1770,1618
노원구,9세,합계,주민등록인구(내국인 각세별/구별),,4294,4529,4201,4215,3725,3708,3648
노원구,9세,남자,주민등록인구(내국인 각세별/구별),,2212,2300,2137,2188,1947,1904,1862
노원구,9세,여자,주민등록인구(내국인 각세별/구별),,2082,2229,2064,2027,1778,1804,1786
노원구,10세,합계,주민등록인구(내국인 각세별/구별),,4887,4292,4517,4214,4239,3734,3764
노원구,10세,남자,주민등록인구(내국인 각세별/구별),,2532,2215,2307,2151,2211,1961,1939
노원구,10세,여자,주민등록인구(내국인 각세별/구별),,2355,2077,2210,2063,2028,1773,1825
노원구,11세,합계,주민등록인구(내국인 각세별/구별),,5153,4920,4368,4463,4225,4310,3777
노원구,11세,남자,주민등록인구(내국인 각세별/구별),,2642,2576,2286,2270,2166,2260,1985
노원구,11세,여자,주민등록인구(내국인 각세별/구별),,2511,2344,2082,2193,2059,2050,1792
노원구,12세,합계,주민등록인구(내국인 각세별/구별),,5007,5323,5080,4484,4568,4375,4430
노원구,12세,남자,주민등록인구(내국인 각세별/구별),,2630,2743,2665,2356,2334,2227,2326
노원구,12세,여자,주민등록인구(내국인 각세별/구별),,2377,2580,2415,2128,2234,2148,2104
노원구,13세,합계,주민등록인구(내국인 각세별/구별),,5080,5021,5328,4976,4461,4539,4370
노원구,13세,남자,주민등록인구(내국인 각세별/구별),,2637,2637,2763,2622,2352,2316,2227
노원구,13세,여자,주민등록인구(내국인 각세별/구별),,2443,2384,2565,2354,2109,2223,2143
노원구,14세,합계,주민등록인구(내국인 각세별/구별),,5793,5056,4981,5327,4970,4469,4517
노원구,14세,남자,주민등록인구(내국인 각세별/구별),,3007,2629,2609,2748,2620,2355,2315
노원구,14세,여자,주민등록인구(내국인 각세별/구별),,2786,2427,2372,2579,2350,2114,2202
노원구,15세,합계,주민등록인구(내국인 각세별/구별),,6092,5808,5122,4980,5308,4973,4493
노원구,15세,남자,주민등록인구(내국인 각세별/구별),,3195,3023,2667,2606,2740,2618,2364
노원구,15세,여자,주민등록인구(내국인 각세별/구별),,2897,2785,2455,2374,2568,2355,2129
노원구,16세,합계,주민등록인구(내국인 각세별/구별),,6015,5945,5657,4993,4885,5199,4880
노원구,16세,남자,주민등록인구(내국인 각세별/구별),,3108,3127,2936,2585,2538,2696,2579
노원구,16세,여자,주민등록인구(내국인 각세별/구별),,2907,2818,2721,2408,2347,2503,2301
노원구,17세,합계,주민등록인구(내국인 각세별/구별),,6912,5889,5877,5574,4938,4811,5117
노원구,17세,남자,주민등록인구(내국인 각세별/구별),,3572,3044,3074,2894,2561,2504,2650
노원구,17세,여자,주민등록인구(내국인 각세별/구별),,3340,2845,2803,2680,2377,2307,2467
노원구,18세,합계,주민등록인구(내국인 각세별/구별),,7908,6750,5765,5708,5483,4896,4724
노원구,18세,남자,주민등록인구(내국인 각세별/구별),,4189,3477,2993,2975,2826,2526,2462
노원구,18세,여자,주민등록인구(내국인 각세별/구별),,3719,3273,2772,2733,2657,2370,2262
노원구,19세,합계,주민등록인구(내국인 각세별/구별),,7597,7844,6540,5593,6033,5866,5344
노원구,19세,남자,주민등록인구(내국인 각세별/구별),,3956,4119,3324,2900,3117,2968,2701
노원구,19세,여자,주민등록인구(내국인 각세별/구별),,3641,3725,3216,2693,2916,2898,2643
노원구,20세,합계,주민등록인구(내국인 각세별/구별),,7940,7422,7538,6403,5831,5998,5945
노원구,20세,남자,주민등록인구(내국인 각세별/구별),,3991,3739,3840,3183,2875,2957,2856
노원구,20세,여자,주민등록인구(내국인 각세별/구별),,3949,3683,3698,3220,2956,3041,3089
노원구,21세,합계,주민등록인구(내국인 각세별/구별),,8078,7662,7151,7366,6533,5791,5938
노원구,21세,남자,주민등록인구(내국인 각세별/구별),,4040,3814,3547,3736,3134,2777,2816
노원구,21세,여자,주민등록인구(내국인 각세별/구별),,4038,3848,3604,3630,3399,3014,3122
노원구,22세,합계,주민등록인구(내국인 각세별/구별),,8070,8030,7534,7114,7639,6836,5954
노원구,22세,남자,주민등록인구(내국인 각세별/구별),,4195,4089,3767,3544,3930,3360,2953
노원구,22세,여자,주민등록인구(내국인 각세별/구별),,3875,3941,3767,3570,3709,3476,3001
노원구,23세,합계,주민등록인구(내국인 각세별/구별),,8497,7907,7872,7359,7194,7707,6844
노원구,23세,남자,주민등록인구(내국인 각세별/구별),,4440,4135,4038,3728,3722,4031,3455
노원구,23세,여자,주민등록인구(내국인 각세별/구별),,4057,3772,3834,3631,3472,3676,3389
노원구,24세,합계,주민등록인구(내국인 각세별/구별),,8154,8046,7511,7392,7264,6996,7447
노원구,24세,남자,주민등록인구(내국인 각세별/구별),,4400,4259,3939,3864,3746,3692,3956
노원구,24세,여자,주민등록인구(내국인 각세별/구별),,3754,3787,3572,3528,3518,3304,3491
노원구,25세,합계,주민등록인구(내국인 각세별/구별),,7957,7619,7591,7010,7011,6922,6531
노원구,25세,남자,주민등록인구(내국인 각세별/구별),,4258,4095,3979,3703,3665,3571,3404
노원구,25세,여자,주민등록인구(내국인 각세별/구별),,3699,3524,3612,3307,3346,3351,3127
노원구,26세,합계,주민등록인구(내국인 각세별/구별),,7724,7454,7161,7005,6610,6733,6478
노원구,26세,남자,주민등록인구(내국인 각세별/구별),,4109,3932,3793,3595,3433,3454,3335
노원구,26세,여자,주민등록인구(내국인 각세별/구별),,3615,3522,3368,3410,3177,3279,3143
노원구,27세,합계,주민등록인구(내국인 각세별/구별),,7172,7349,7098,6701,6676,6383,6346
노원구,27세,남자,주민등록인구(내국인 각세별/구별),,3651,3827,3706,3471,3378,3244,3216
노원구,27세,여자,주민등록인구(내국인 각세별/구별),,3521,3522,3392,3230,3298,3139,3130
노원구,28세,합계,주민등록인구(내국인 각세별/구별),,6529,6856,7089,6758,6520,6541,6198
노원구,28세,남자,주민등록인구(내국인 각세별/구별),,3366,3445,3615,3471,3326,3270,3121
노원구,28세,여자,주민등록인구(내국인 각세별/구별),,3163,3411,3474,3287,3194,3271,3077
노원구,29세,합계,주민등록인구(내국인 각세별/구별),,6250,6236,6637,6848,6589,6394,6466
노원구,29세,남자,주민등록인구(내국인 각세별/구별),,3091,3182,3326,3452,3382,3235,3229
노원구,29세,여자,주민등록인구(내국인 각세별/구별),,3159,3054,3311,3396,3207,3159,3237
노원구,30세,합계,주민등록인구(내국인 각세별/구별),,6218,6056,6125,6529,6790,6514,6316
노원구,30세,남자,주민등록인구(내국인 각세별/구별),,3137,3032,3091,3244,3379,3317,3209
노원구,30세,여자,주민등록인구(내국인 각세별/구별),,3081,3024,3034,3285,3411,3197,3107
노원구,31세,합계,주민등록인구(내국인 각세별/구별),,6099,6132,6063,6171,6567,6784,6505
노원구,31세,남자,주민등록인구(내국인 각세별/구별),,3045,3093,3022,3093,3247,3382,3306
노원구,31세,여자,주민등록인구(내국인 각세별/구별),,3054,3039,3041,3078,3320,3402,3199
노원구,32세,합계,주민등록인구(내국인 각세별/구별),,6377,5938,6130,6112,6118,6581,6727
노원구,32세,남자,주민등록인구(내국인 각세별/구별),,3138,2979,3049,3027,3037,3254,3390
노원구,32세,여자,주민등록인구(내국인 각세별/구별),,3239,2959,3081,3085,3081,3327,3337
노원구,33세,합계,주민등록인구(내국인 각세별/구별),,6544,6152,5884,6121,6089,6053,6529
노원구,33세,남자,주민등록인구(내국인 각세별/구별),,3257,3073,2981,3086,3018,3019,3276
노원구,33세,여자,주민등록인구(내국인 각세별/구별),,3287,3079,2903,3035,3071,3034,3253
노원구,34세,합계,주민등록인구(내국인 각세별/구별),,6469,6290,6024,5808,6094,6029,5997
노원구,34세,남자,주민등록인구(내국인 각세별/구별),,3228,3126,3016,2952,3100,3010,3020
노원구,34세,여자,주민등록인구(내국인 각세별/구별),,3241,3164,3008,2856,2994,3019,2977
노원구,35세,합계,주민등록인구(내국인 각세별/구별),,7399,6282,6150,6016,5700,5949,5942
노원구,35세,남자,주민등록인구(내국인 각세별/구별),,3657,3128,3073,3010,2933,3054,2988
노원구,35세,여자,주민등록인구(내국인 각세별/구별),,3742,3154,3077,3006,2767,2895,2954
노원구,36세,합계,주민등록인구(내국인 각세별/구별),,7902,7168,6219,6015,5927,5632,5855
노원구,36세,남자,주민등록인구(내국인 각세별/구별),,3928,3576,3092,2985,2968,2905,3008
노원구,36세,여자,주민등록인구(내국인 각세별/구별),,3974,3592,3127,3030,2959,2727,2847
노원구,37세,합계,주민등록인구(내국인 각세별/구별),,8033,7635,6986,6174,5885,5733,5537
노원구,37세,남자,주민등록인구(내국인 각세별/구별),,4013,3789,3461,3044,2958,2847,2842
노원구,37세,여자,주민등록인구(내국인 각세별/구별),,4020,3846,3525,3130,2927,2886,2695
노원구,38세,합계,주민등록인구(내국인 각세별/구별),,8149,7745,7531,6817,6041,5830,5688
노원구,38세,남자,주민등록인구(내국인 각세별/구별),,4010,3830,3723,3377,2961,2909,2829
노원구,38세,여자,주민등록인구(내국인 각세별/구별),,4139,3915,3808,3440,3080,2921,2859
노원구,39세,합계,주민등록인구(내국인 각세별/구별),,8186,7932,7628,7375,6667,5917,5702
노원구,39세,남자,주민등록인구(내국인 각세별/구별),,3972,3827,3734,3618,3267,2903,2840
노원구,39세,여자,주민등록인구(내국인 각세별/구별),,4214,4105,3894,3757,3400,3014,2862
노원구,40세,합계,주민등록인구(내국인 각세별/구별),,7173,7997,7840,7513,7307,6683,5849
노원구,40세,남자,주민등록인구(내국인 각세별/구별),,3551,3837,3765,3692,3569,3259,2880
노원구,40세,여자,주민등록인구(내국인 각세별/구별),,3622,4160,4075,3821,3738,3424,2969
노원구,41세,합계,주민등록인구(내국인 각세별/구별),,7848,7040,7927,7711,7477,7277,6652
노원구,41세,남자,주민등록인구(내국인 각세별/구별),,3695,3483,3780,3705,3659,3552,3226
노원구,41세,여자,주민등록인구(내국인 각세별/구별),,4153,3557,4147,4006,3818,3725,3426
노원구,42세,합계,주민등록인구(내국인 각세별/구별),,7997,7804,6986,7821,7621,7412,7225
노원구,42세,남자,주민등록인구(내국인 각세별/구별),,3848,3624,3435,3694,3636,3593,3521
노원구,42세,여자,주민등록인구(내국인 각세별/구별),,4149,4180,3551,4127,3985,3819,3704
노원구,43세,합계,주민등록인구(내국인 각세별/구별),,8439,7912,7773,6850,7750,7632,7376
노원구,43세,남자,주민등록인구(내국인 각세별/구별),,3918,3819,3585,3369,3657,3626,3541
노원구,43세,여자,주민등록인구(내국인 각세별/구별),,4521,4093,4188,3481,4093,4006,3835
노원구,44세,합계,주민등록인구(내국인 각세별/구별),,9391,8423,7882,7698,6798,7718,7568
노원구,44세,남자,주민등록인구(내국인 각세별/구별),,4507,3916,3779,3512,3330,3639,3603
노원구,44세,여자,주민등록인구(내국인 각세별/구별),,4884,4507,4103,4186,3468,4079,3965
노원구,45세,합계,주민등록인구(내국인 각세별/구별),,10065,9294,8299,7744,7617,6745,7696
노원구,45세,남자,주민등록인구(내국인 각세별/구별),,4712,4448,3844,3687,3474,3302,3622
노원구,45세,여자,주민등록인구(내국인 각세별/구별),,5353,4846,4455,4057,4143,3443,4074
노원구,46세,합계,주민등록인구(내국인 각세별/구별),,10319,9915,9242,8190,7656,7585,6716
노원구,46세,남자,주민등록인구(내국인 각세별/구별),,4932,4664,4437,3801,3649,3481,3289
노원구,46세,여자,주민등록인구(내국인 각세별/구별),,5387,5251,4805,4389,4007,4104,3427
노원구,47세,합계,주민등록인구(내국인 각세별/구별),,11065,10145,9777,9073,8070,7594,7501
노원구,47세,남자,주민등록인구(내국인 각세별/구별),,5206,4871,4617,4357,3715,3627,3434
노원구,47세,여자,주민등록인구(내국인 각세별/구별),,5859,5274,5160,4716,4355,3967,4067
노원구,48세,합계,주민등록인구(내국인 각세별/구별),,10759,10848,9953,9475,8942,7968,7484
노원구,48세,남자,주민등록인구(내국인 각세별/구별),,5214,5111,4786,4479,4323,3669,3583
노원구,48세,여자,주민등록인구(내국인 각세별/구별),,5545,5737,5167,4996,4619,4299,3901
노원구,49세,합계,주민등록인구(내국인 각세별/구별),,10542,10526,10561,9695,9298,8787,7834
노원구,49세,남자,주민등록인구(내국인 각세별/구별),,5147,5106,5008,4659,4405,4239,3616
노원구,49세,여자,주민등록인구(내국인 각세별/구별),,5395,5420,5553,5036,4893,4548,4218
노원구,50세,합계,주민등록인구(내국인 각세별/구별),,10219,10228,10290,10241,9481,9091,8596
노원구,50세,남자,주민등록인구(내국인 각세별/구별),,4980,5012,4999,4846,4558,4323,4129
노원구,50세,여자,주민등록인구(내국인 각세별/구별),,5239,5216,5291,5395,4923,4768,4467
노원구,51세,합계,주민등록인구(내국인 각세별/구별),,9401,9922,9922,9939,10052,9286,8899
노원구,51세,남자,주민등록인구(내국인 각세별/구별),,4491,4804,4874,4836,4772,4492,4246
노원구,51세,여자,주민등록인구(내국인 각세별/구별),,4910,5118,5048,5103,5280,4794,4653
노원구,52세,합계,주민등록인구(내국인 각세별/구별),,8608,9107,9653,9605,9709,9867,9114
노원구,52세,남자,주민등록인구(내국인 각세별/구별),,4400,4343,4673,4717,4718,4669,4408
노원구,52세,여자,주민등록인구(내국인 각세별/구별),,4208,4764,4980,4888,4991,5198,4706
노원구,53세,합계,주민등록인구(내국인 각세별/구별),,8747,8340,8802,9334,9327,9536,9622
노원구,53세,남자,주민등록인구(내국인 각세별/구별),,4209,4238,4174,4496,4575,4636,4545
노원구,53세,여자,주민등록인구(내국인 각세별/구별),,4538,4102,4628,4838,4752,4900,5077
노원구,54세,합계,주민등록인구(내국인 각세별/구별),,8533,8533,8044,8552,9114,9091,9287
노원구,54세,남자,주민등록인구(내국인 각세별/구별),,4234,4076,4055,4065,4410,4459,4508
노원구,54세,여자,주민등록인구(내국인 각세별/구별),,4299,4457,3989,4487,4704,4632,4779
노원구,55세,합계,주민등록인구(내국인 각세별/구별),,8323,8264,8212,7842,8277,8929,8869
노원구,55세,남자,주민등록인구(내국인 각세별/구별),,4023,4087,3913,3964,3913,4325,4329
노원구,55세,여자,주민등록인구(내국인 각세별/구별),,4300,4177,4299,3878,4364,4604,4540
노원구,56세,합계,주민등록인구(내국인 각세별/구별),,8881,8096,7975,7925,7637,8079,8714
노원구,56세,남자,주민등록인구(내국인 각세별/구별),,4309,3909,3917,3748,3860,3777,4228
노원구,56세,여자,주민등록인구(내국인 각세별/구별),,4572,4187,4058,4177,3777,4302,4486
노원구,57세,합계,주민등록인구(내국인 각세별/구별),,9049,8662,7856,7776,7782,7486,7890
노원구,57세,남자,주민등록인구(내국인 각세별/구별),,4395,4187,3784,3790,3682,3780,3682
노원구,57세,여자,주민등록인구(내국인 각세별/구별),,4654,4475,4072,3986,4100,3706,4208
노원구,58세,합계,주민등록인구(내국인 각세별/구별),,9231,8797,8466,7626,7553,7668,7336
노원구,58세,남자,주민등록인구(내국인 각세별/구별),,4340,4243,4099,3659,3671,3627,3697
노원구,58세,여자,주민등록인구(내국인 각세별/구별),,4891,4554,4367,3967,3882,4041,3639
노원구,59세,합계,주민등록인구(내국인 각세별/구별),,8530,9007,8608,8189,7415,7408,7503
노원구,59세,남자,주민등록인구(내국인 각세별/구별),,4000,4184,4111,3946,3525,3582,3534
노원구,59세,여자,주민등록인구(내국인 각세별/구별),,4530,4823,4497,4243,3890,3826,3969
노원구,60세,합계,주민등록인구(내국인 각세별/구별),,8080,8366,8734,8436,7998,7336,7252
노원구,60세,남자,주민등록인구(내국인 각세별/구별),,3797,3887,4050,4014,3842,3465,3509
노원구,60세,여자,주민등록인구(내국인 각세별/구별),,4283,4479,4684,4422,4156,3871,3743
노원구,61세,합계,주민등록인구(내국인 각세별/구별),,7901,7933,8130,8476,8246,7843,7231
노원구,61세,남자,주민등록인구(내국인 각세별/구별),,3734,3716,3771,3930,3904,3755,3385
노원구,61세,여자,주민등록인구(내국인 각세별/구별),,4167,4217,4359,4546,4342,4088,3846
노원구,62세,합계,주민등록인구(내국인 각세별/구별),,7321,7785,7784,7900,8291,8110,7714
노원구,62세,남자,주민등록인구(내국인 각세별/구별),,3437,3670,3615,3630,3836,3833,3673
노원구,62세,여자,주민등록인구(내국인 각세별/구별),,3884,4115,4169,4270,4455,4277,4041
노원구,63세,합계,주민등록인구(내국인 각세별/구별),,7547,7174,7560,7606,7745,8203,7972
노원구,63세,남자,주민등록인구(내국인 각세별/구별),,3476,3332,3552,3519,3530,3754,3731
노원구,63세,여자,주민등록인구(내국인 각세별/구별),,4071,3842,4008,4087,4215,4449,4241
노원구,64세,합계,주민등록인구(내국인 각세별/구별),,6413,7409,7002,7404,7463,7650,8027
